generazione,dna,tempo,accuracy,fitness,normalized_fitness
1,"[4, 42, 4, 110]",60.61131167411804,0.08771929889917374,0.08771929889917374,0.09375000248837755
1,"[3, 79, 5, 251]",60.15492367744446,0.07017543911933899,0.07017543911933899,0.06250000165891836
1,"[3, 203, 1, 70]",38.54386782646179,0.061403509229421616,0.061403509229421616,0.04687500124418877
1,"[1, 179, 4, 137]",27.087908029556274,0.05263157933950424,0.05263157933950424,0.03125000082945918
1,"[4, 190, 3, 44]",83.94538068771362,0.24561403691768646,0.24561403691768646,0.3750000099535102
1,"[2, 91, 4, 233]",35.84420609474182,0.035087719559669495,0.035087719559669495,0.0
1,"[1, 96, 2, 46]",52.08023977279663,0.5964912176132202,0.5964912176132202,1.0
1,"[4, 228, 2, 53]",58.01076364517212,0.11403508484363556,0.11403508484363556,0.14062499709689286
1,"[4, 157, 3, 165]",65.46905183792114,0.061403509229421616,0.061403509229421616,0.04687500124418877
1,"[1, 192, 3, 160]",41.362914085388184,0.5438596606254578,0.5438596606254578,0.9062500373256632
1,"[4, 59, 5, 198]",102.61213946342468,0.5175438523292542,0.5175438523292542,0.8593750029031071
1,"[3, 230, 4, 255]",66.24958968162537,0.05263157933950424,0.05263157933950424,0.03125000082945918
1,"[4, 240, 3, 131]",57.30718994140625,0.04385964944958687,0.04385964944958687,0.01562500041472959
1,"[2, 132, 3, 168]",56.27770113945007,0.2982456088066101,0.2982456088066101,0.46874999917054083
1,"[1, 40, 4, 162]",45.80728554725647,0.5438596606254578,0.5438596606254578,0.9062500373256632
1,"[1, 247, 5, 67]",67.863774061203,0.19298245012760162,0.19298245012760162,0.2812499941937857
1,"[2, 173, 3, 179]",32.88462591171265,0.07894736528396606,0.07894736528396606,0.07812499543797449
1,"[3, 154, 2, 177]",37.50961375236511,0.09649122506380081,0.09649122506380081,0.10937499626743367
1,"[1, 244, 3, 255]",67.20603060722351,0.5964912176132202,0.5964912176132202,1.0
1,"[2, 37, 2, 51]",34.67275929450989,0.11403508484363556,0.11403508484363556,0.14062499709689286
2,"[4, 40, 4, 162]",71.8157434463501,0.09649122506380081,0.09649122506380081,0.08955223700846979
2,"[1, 244, 3, 255]",27.030871152877808,0.07017543911933899,0.07017543911933899,0.04477612167351185
2,"[2, 37, 2, 46]",58.61202788352966,0.5877193212509155,0.5877193212509155,0.9253732129453478
2,"[1, 247, 5, 44]",30.410979509353638,0.061403509229421616,0.061403509229421616,0.029850747782341234
2,"[4, 190, 3, 44]",83.80340075492859,0.2368421107530594,0.2368421107530594,0.32835823194430747
2,"[2, 132, 2, 51]",71.19244599342346,0.5087719559669495,0.5087719559669495,0.7910448542633662
2,"[1, 192, 3, 160]",62.696537017822266,0.6315789222717285,0.6315789222717285,1.0
2,"[2, 37, 3, 124]",49.4558482170105,0.3947368562221527,0.3947368562221527,0.5970149746624864
2,"[2, 192, 3, 160]",73.19267845153809,0.5,0.5,0.7761194360023181
2,"[1, 247, 5, 67]",37.83526301383972,0.061403509229421616,0.061403509229421616,0.029850747782341234
2,"[2, 132, 3, 160]",61.91740393638611,0.3333333432674408,0.3333333432674408,0.4925373510857382
2,"[2, 62, 2, 46]",58.54531455039978,0.5964912176132202,0.5964912176132202,0.9402985297895332
2,"[4, 59, 5, 198]",46.943199157714844,0.07894736528396606,0.07894736528396606,0.05970148922612855
2,"[4, 59, 5, 46]",60.938764333724976,0.04385964944958687,0.04385964944958687,0.0
