generazione,dna,tempo,accuracy,fitness,normalized_fitness
5,"[1, 172, 2, 85]",254.4138400554657,0.7631579041481018,0.7631579041481018,0.9047619509859118
5,"[2, 173, 1, 85]",448.610294342041,0.7280701994895935,0.7280701994895935,0.7142858529577355
5,"[4, 111, 1, 175]",494.2548370361328,0.6228070259094238,0.6228070259094238,0.14285723530515704
5,"[1, 119, 1, 121]",170.2834825515747,0.780701756477356,0.780701756477356,1.0
5,"[2, 68, 1, 110]",172.77948832511902,0.719298243522644,0.719298243522644,0.6666666666666666
5,"[2, 42, 2, 135]",129.92535543441772,0.6052631735801697,0.6052631735801697,0.04761918629106887
5,"[4, 42, 2, 82]",318.84607577323914,0.7631579041481018,0.7631579041481018,0.9047619509859118
5,"[2, 63, 1, 33]",161.67048454284668,0.6842105388641357,0.6842105388641357,0.47619056863849035
5,"[2, 68, 2, 85]",163.52050375938416,0.5964912176132202,0.5964912176132202,0.0
5,"[3, 62, 2, 82]",282.97582387924194,0.7280701994895935,0.7280701994895935,0.7142858529577355
5,"[4, 42, 2, 82]",297.34031987190247,0.6315789222717285,0.6315789222717285,0.1904760980281763
5,"[2, 101, 1, 110]",280.35815811157227,0.7456140518188477,0.7456140518188477,0.8095239019718237
5,"[4, 42, 2, 85]",304.39502477645874,0.5964912176132202,0.5964912176132202,0.0
5,"[4, 42, 1, 175]",269.8655617237091,0.719298243522644,0.719298243522644,0.6666666666666666
5,"[1, 172, 2, 135]",248.54471254348755,0.6578947305679321,0.6578947305679321,0.3333333333333333
5,"[1, 119, 1, 175]",144.72386074066162,0.7543859481811523,0.7543859481811523,0.857142764694843
5,"[4, 42, 2, 82]",278.8666753768921,0.6315789222717285,0.6315789222717285,0.1904760980281763
5,"[2, 101, 1, 155]",261.82859778404236,0.7456140518188477,0.7456140518188477,0.8095239019718237
6,"[2, 173, 1, 85]",459.41643595695496,0.7280701994895935,0.7280701994895935,0.5909091891828451
6,"[1, 172, 2, 85]",302.3356418609619,0.7017543911933899,0.7017543911933899,0.45454548262367
6,"[1, 119, 1, 175]",113.5854856967926,0.6578947305679321,0.6578947305679321,0.227272741311835
6,"[1, 172, 3, 85]",297.11153626441956,0.6666666865348816,0.6666666865348816,0.27272741311835
6,"[2, 173, 1, 175]",527.7627189159393,0.640350878238678,0.640350878238678,0.136363706559175
6,"[1, 172, 2, 82]",270.396933555603,0.6842105388641357,0.6842105388641357,0.36363644787101
6,"[2, 101, 2, 85]",283.9290256500244,0.6842105388641357,0.6842105388641357,0.36363644787101
6,"[1, 119, 1, 85]",180.06037616729736,0.8070175647735596,0.8070175647735596,1.0
6,"[1, 173, 1, 85]",331.82338762283325,0.6929824352264404,0.6929824352264404,0.409090810817155
