generazione,dna,tempo,accuracy,fitness,normalized_fitness
8,"[1, 81, 1, 190]",36.3196325302124,0.6445497870445251,0.6445497870445251,0.8000002012252606
8,"[2, 81, 1, 177]",68.63406491279602,0.6113743782043457,0.6113743782043457,0.5199997786522134
8,"[1, 81, 1, 189]",36.15427780151367,0.6682464480400085,0.6682464480400085,1.0
8,"[1, 81, 1, 177]",41.75315880775452,0.6303317546844482,0.6303317546844482,0.680000020122526
8,"[1, 81, 1, 189]",36.96053957939148,0.6445497870445251,0.6445497870445251,0.8000002012252606
8,"[1, 81, 1, 189]",37.04297709465027,0.6350710988044739,0.6350710988044739,0.7200000804901042
8,"[1, 81, 1, 177]",36.91893815994263,0.6161137223243713,0.6161137223243713,0.5599998390197916
8,"[1, 81, 1, 190]",34.24281978607178,0.6587677597999573,0.6587677597999573,0.9199998792648436
8,"[3, 81, 1, 190]",83.46393275260925,0.549763023853302,0.549763023853302,0.0
8,"[1, 81, 1, 189]",36.044044733047485,0.6587677597999573,0.6587677597999573,0.9199998792648436
8,"[3, 81, 1, 177]",95.72141218185425,0.620853066444397,0.620853066444397,0.5999998993873696
8,"[1, 81, 1, 189]",31.660463094711304,0.6350710988044739,0.6350710988044739,0.7200000804901042
8,"[1, 81, 1, 190]",36.26873207092285,0.6682464480400085,0.6682464480400085,1.0
8,"[1, 81, 1, 189]",36.262287616729736,0.6350710988044739,0.6350710988044739,0.7200000804901042
8,"[1, 81, 1, 200]",35.082841873168945,0.6255924105644226,0.6255924105644226,0.6399999597549478
9,"[1, 81, 4, 189]",38.872403383255005,0.48341232538223267,0.48341232538223267,0.1929824445276264
9,"[1, 81, 1, 190]",36.22079300880432,0.6824644804000854,0.6824644804000854,0.9298246659180291
9,"[1, 81, 1, 177]",36.19405913352966,0.6682464480400085,0.6682464480400085,0.877192999875227
9,"[2, 81, 1, 177]",68.750572681427,0.6161137223243713,0.6161137223243713,0.684210445026718
9,"[1, 81, 4, 190]",38.63836431503296,0.43127962946891785,0.43127962946891785,0.0
9,"[1, 81, 1, 190]",36.13507127761841,0.6587677597999573,0.6587677597999573,0.8421052225133591
9,"[1, 81, 1, 190]",36.013885498046875,0.6066350936889648,0.6066350936889648,0.6491228883066152
9,"[3, 81, 1, 177]",96.5416579246521,0.6255924105644226,0.6255924105644226,0.7192982223885861
9,"[1, 81, 1, 177]",36.093865156173706,0.649289071559906,0.649289071559906,0.807017445151491
9,"[1, 81, 1, 190]",35.683192014694214,0.6872037649154663,0.6872037649154663,0.9473683339571979
9,"[1, 81, 1, 190]",33.75977110862732,0.6303317546844482,0.6303317546844482,0.7368421110695201
9,"[3, 81, 1, 189]",96.42468333244324,0.6398104429244995,0.6398104429244995,0.7719298884313882
9,"[1, 81, 1, 189]",36.25671720504761,0.6350710988044739,0.6350710988044739,0.7543859997504542
9,"[1, 81, 1, 189]",35.86915993690491,0.649289071559906,0.649289071559906,0.807017445151491
9,"[1, 81, 1, 190]",35.96870994567871,0.7014217972755432,0.7014217972755432,1.0
9,"[1, 81, 1, 177]",35.96669316291809,0.6398104429244995,0.6398104429244995,0.7719298884313882
